index,original_statement,os_class,os_score,para_statement,para_class,para_score,prompt
3955,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"Around three weeks ago, my closest friend, along with her child, was forced out of her home, and she reached out to me for assistance. I was more than willing to let her and her child stay at my place, rent-free, until she was able to move forward. My friend and her husband had a major disagreement, and I felt very responsible. For the past three weeks, she has been staying at my home. She's continually taken from me without reciprocating. I assumed she was coping with her own hurt and turmoil, so I let it go. However, after countless days of her neglecting to clean up after herself and her son, not contributing around the house, and generally being an inconsiderate housemate, I can't help feeling there's something more I could have done.",1,0.6512390375137329,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.
Machine learning prediction (original statement): deceptive
Prediction confidence (original statement): 52%

Now rewrite the original statement so that it appears more truthful to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (138 words).
"
3955,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"Three weeks ago, my best friend, along with her child, was evicted from her home and turned to me for support. I was happy to welcome her and her child to stay at my house without rent until she could get back on her feet. She and her husband had a severe argument, which made me feel quite bad. She has been living with me for three weeks now. All this time, she has only taken from me and never given back. Understanding she was hurting, I chose to let it slide. But after day after day of her not cleaning up after herself or her child, not assisting with household chores, and being a challenging roommate, I've been left wondering if I could have handled things differently.",1,0.852282702922821,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.
Machine learning prediction (original statement): deceptive
Prediction confidence (original statement): 52%

Previous attempts: 1

Statement after attempt 1: Around three weeks ago, my closest friend, along with her child, was forced out of her home, and she reached out to me for assistance. I was more than willing to let her and her child stay at my place, rent-free, until she was able to move forward. My friend and her husband had a major disagreement, and I felt very responsible. For the past three weeks, she has been staying at my home. She's continually taken from me without reciprocating. I assumed she was coping with her own hurt and turmoil, so I let it go. However, after countless days of her neglecting to clean up after herself and her son, not contributing around the house, and generally being an inconsiderate housemate, I can't help feeling there's something more I could have done.
Machine learning prediction (after attempt 1): deceptive
Prediction confidence (after attempt 1): 65%

Now rewrite the original statement (taking into account any previous attempts listed above) so that it appears more truthful to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (138 words).
Your modification:
Around three weeks ago, my closest friend, along with her child, was forced out of her home, and she reached out to me for assistance. I was more than willing to let her and her child stay at my place, rent-free, until she was able to move forward. My friend and her husband had a major disagreement, and I felt very responsible. For the past three weeks, she has been staying at my home. She's continually taken from me without reciprocating. I assumed she was coping with her own hurt and turmoil, so I let it go. However, after countless days of her neglecting to clean up after herself and her son, not contributing around the house, and generally being an inconsiderate housemate, I can't help feeling there's something more I could have done."
3955,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"A few weeks ago, my best friend and her child were forced out of their home and needed my help. Without hesitation, I invited them to stay at my place, rent-free, while she sorted things out. My friend and her husband had a serious conflict, and I felt bad for them. They've been with me for about three weeks now, and during this time, I've noticed she takes a lot from me and never gives back. Keeping in mind her struggles, I didn't mind initially. However, as time went on with her neglecting chores, not cleaning after themselves, and being difficult in general, I started questioning if I could have managed the situation better.",0,0.8387494087219238,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.
Machine learning prediction (original statement): deceptive
Prediction confidence (original statement): 52%

Previous attempts: 2

Statement after attempt 1: Around three weeks ago, my closest friend, along with her child, was forced out of her home, and she reached out to me for assistance. I was more than willing to let her and her child stay at my place, rent-free, until she was able to move forward. My friend and her husband had a major disagreement, and I felt very responsible. For the past three weeks, she has been staying at my home. She's continually taken from me without reciprocating. I assumed she was coping with her own hurt and turmoil, so I let it go. However, after countless days of her neglecting to clean up after herself and her son, not contributing around the house, and generally being an inconsiderate housemate, I can't help feeling there's something more I could have done.
Machine learning prediction (after attempt 1): deceptive
Prediction confidence (after attempt 1): 65%

Statement after attempt 2: Three weeks ago, my best friend, along with her child, was evicted from her home and turned to me for support. I was happy to welcome her and her child to stay at my house without rent until she could get back on her feet. She and her husband had a severe argument, which made me feel quite bad. She has been living with me for three weeks now. All this time, she has only taken from me and never given back. Understanding she was hurting, I chose to let it slide. But after day after day of her not cleaning up after herself or her child, not assisting with household chores, and being a challenging roommate, I've been left wondering if I could have handled things differently.
Machine learning prediction (after attempt 2): deceptive
Prediction confidence (after attempt 2): 85%

Now rewrite the original statement (taking into account any previous attempts listed above) so that it appears more truthful to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (138 words).
Your modification:
Three weeks ago, my best friend, along with her child, was evicted from her home and turned to me for support. I was happy to welcome her and her child to stay at my house without rent until she could get back on her feet. She and her husband had a severe argument, which made me feel quite bad. She has been living with me for three weeks now. All this time, she has only taken from me and never given back. Understanding she was hurting, I chose to let it slide. But after day after day of her not cleaning up after herself or her child, not assisting with household chores, and being a challenging roommate, I've been left wondering if I could have handled things differently."
65,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",1,0.929472804069519,"Two weeks ago, we held the funeral for my mother-in-law. It was a somber day. My father shed a few tears, and my mother was even more emotional. My siblings offered me comforting hugs. I delivered a speech in her honor, reflecting on her life. She worked as an accountant, always with a smile, and completed every task efficiently. She was the top accountant at her firm. She left behind children and a husband who cherished her deeply. She had a fondness for cupcakes, especially ones with sprinkles. To honor her memory, we made a large batch of cupcakes to share at the funeral. Each of us took a cupcake and placed them in the grave as a farewell gesture.",1,0.8683781623840332,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.
Machine learning prediction (original statement): deceptive
Prediction confidence (original statement): 93%

Now rewrite the original statement so that it appears more truthful to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (127 words).
"
65,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",1,0.929472804069519,"Two weeks ago, we laid my mother-in-law to rest. It was a solemn occasion. My father and mother both shed some tears, and my siblings enveloped me in supportive hugs. I gave a heartfelt speech about her life and accomplishments. She was a dedicated accountant who always worked diligently and was highly respected at her job. Her family, including her husband and children, adored her. She had a special love for cupcakes, particularly those with sprinkles. In her memory, we ordered a large batch of cupcakes for the ceremony. Each family member took one and placed it in the grave as a touching tribute.",1,0.7768266201019287,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.
Machine learning prediction (original statement): deceptive
Prediction confidence (original statement): 93%

Previous attempts: 1

Statement after attempt 1: Two weeks ago, we held the funeral for my mother-in-law. It was a somber day. My father shed a few tears, and my mother was even more emotional. My siblings offered me comforting hugs. I delivered a speech in her honor, reflecting on her life. She worked as an accountant, always with a smile, and completed every task efficiently. She was the top accountant at her firm. She left behind children and a husband who cherished her deeply. She had a fondness for cupcakes, especially ones with sprinkles. To honor her memory, we made a large batch of cupcakes to share at the funeral. Each of us took a cupcake and placed them in the grave as a farewell gesture.
Machine learning prediction (after attempt 1): deceptive
Prediction confidence (after attempt 1): 87%

Now rewrite the original statement (taking into account any previous attempts listed above) so that it appears more truthful to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (127 words).
Your modification:
Two weeks ago, we held the funeral for my mother-in-law. It was a somber day. My father shed a few tears, and my mother was even more emotional. My siblings offered me comforting hugs. I delivered a speech in her honor, reflecting on her life. She worked as an accountant, always with a smile, and completed every task efficiently. She was the top accountant at her firm. She left behind children and a husband who cherished her deeply. She had a fondness for cupcakes, especially ones with sprinkles. To honor her memory, we made a large batch of cupcakes to share at the funeral. Each of us took a cupcake and placed them in the grave as a farewell gesture."
65,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",1,0.929472804069519,"A couple of weeks ago, we gathered to lay my mother-in-law to rest. The day was filled with deep emotion. My father shed a few tears, and my mother was visibly moved. My siblings embraced me with comforting hugs. I delivered a speech reflecting on her fulfilling life and achievements. She had a career as an accountant, always carrying out her duties with dedication and earning great respect at her workplace. Her family, including her husband and children, held her in high regard. She had a fondness for cupcakes, especially those with sprinkles. In her honor, we brought a generous batch of cupcakes to the service. We each placed a cupcake into the grave, creating a heartfelt farewell.",0,0.8093199133872986,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.
Machine learning prediction (original statement): deceptive
Prediction confidence (original statement): 93%

Previous attempts: 2

Statement after attempt 1: Two weeks ago, we held the funeral for my mother-in-law. It was a somber day. My father shed a few tears, and my mother was even more emotional. My siblings offered me comforting hugs. I delivered a speech in her honor, reflecting on her life. She worked as an accountant, always with a smile, and completed every task efficiently. She was the top accountant at her firm. She left behind children and a husband who cherished her deeply. She had a fondness for cupcakes, especially ones with sprinkles. To honor her memory, we made a large batch of cupcakes to share at the funeral. Each of us took a cupcake and placed them in the grave as a farewell gesture.
Machine learning prediction (after attempt 1): deceptive
Prediction confidence (after attempt 1): 87%

Statement after attempt 2: Two weeks ago, we laid my mother-in-law to rest. It was a solemn occasion. My father and mother both shed some tears, and my siblings enveloped me in supportive hugs. I gave a heartfelt speech about her life and accomplishments. She was a dedicated accountant who always worked diligently and was highly respected at her job. Her family, including her husband and children, adored her. She had a special love for cupcakes, particularly those with sprinkles. In her memory, we ordered a large batch of cupcakes for the ceremony. Each family member took one and placed it in the grave as a touching tribute.
Machine learning prediction (after attempt 2): deceptive
Prediction confidence (after attempt 2): 78%

Now rewrite the original statement (taking into account any previous attempts listed above) so that it appears more truthful to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (127 words).
Your modification:
Two weeks ago, we laid my mother-in-law to rest. It was a solemn occasion. My father and mother both shed some tears, and my siblings enveloped me in supportive hugs. I gave a heartfelt speech about her life and accomplishments. She was a dedicated accountant who always worked diligently and was highly respected at her job. Her family, including her husband and children, adored her. She had a special love for cupcakes, particularly those with sprinkles. In her memory, we ordered a large batch of cupcakes for the ceremony. Each family member took one and placed it in the grave as a touching tribute."
2519,So today my thoughts are I can not let this unexpected Hip injury interfere with my quality of life or life style. I am in pain and uncomfortable but HAVE to get better soon. The sooner I heal and recover from this injury the sooner I can get back to doing the things I enjoy with my lovely wife. I WILL overcome this and once again get back to enjoying the things i once took for granted. I will work hard and make sure to do my part to participate in my recovery so I can get back to MY LIFE. I with my wife's support will achieve my goal in getting better. This hip injury that I obtained after being careless will not take from me.,0,0.6846076250076294,"Today, I'm determined not to let this unforeseen hip injury disrupt my way of life. Despite the pain and discomfort, I must recover swiftly. The faster I heal, the sooner I'll be back to enjoying activities with my wonderful wife. I’m confident I’ll overcome this and return to appreciating the things I once overlooked. I’ll work diligently, ensuring I contribute to my recovery so I can resume my life. With my wife's support, I’ll reach my goal of getting better. This hip injury, resulting from my negligence, will not defeat me.",1,0.7470608949661255,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: So today my thoughts are I can not let this unexpected Hip injury interfere with my quality of life or life style. I am in pain and uncomfortable but HAVE to get better soon. The sooner I heal and recover from this injury the sooner I can get back to doing the things I enjoy with my lovely wife. I WILL overcome this and once again get back to enjoying the things i once took for granted. I will work hard and make sure to do my part to participate in my recovery so I can get back to MY LIFE. I with my wife's support will achieve my goal in getting better. This hip injury that I obtained after being careless will not take from me.
Machine learning prediction (original statement): truthful
Prediction confidence (original statement): 68%

Now rewrite the original statement so that it appears more deceptive to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (127 words).
"
393,"My son started college.  We loaded up both of our cars with all of his things and headed to his college which was 3 hours away.  This is our first child leaving for college so it is stressful, expensive and just sad.  It was even worse for me as my car's check engine light came on while we were driving him down. I had to say my goodbyes in a gas station parking lot which was less than ideal.  We managed to fit all of his stuff except his bike into one car and I drove back home in case something major was wrong with the car.  My wife finished driving him to school to unload all of his stuff.  My oldest daughter went with them to help but we didn't have room in that car for my younger daughter who I drove home.",0,0.8612067103385925,"My son began his college journey. We packed both cars with his belongings and drove to his college, located three hours away. As our first child was going to college, it felt stressful, costly, and sad. The experience worsened when my car's check engine light illuminated during the trip. I had to say goodbye at a gas station, which was not ideal. Most of his items fit in one car, so I went back home to address any car issues. Meanwhile, my wife took him to campus to unload. My oldest daughter joined them to help, but due to limited space, my younger daughter traveled back with me.",0,0.9395222663879395,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: My son started college.  We loaded up both of our cars with all of his things and headed to his college which was 3 hours away.  This is our first child leaving for college so it is stressful, expensive and just sad.  It was even worse for me as my car's check engine light came on while we were driving him down. I had to say my goodbyes in a gas station parking lot which was less than ideal.  We managed to fit all of his stuff except his bike into one car and I drove back home in case something major was wrong with the car.  My wife finished driving him to school to unload all of his stuff.  My oldest daughter went with them to help but we didn't have room in that car for my younger daughter who I drove home.
Machine learning prediction (original statement): truthful
Prediction confidence (original statement): 86%

Now rewrite the original statement so that it appears more deceptive to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (144 words).
"
393,"My son started college.  We loaded up both of our cars with all of his things and headed to his college which was 3 hours away.  This is our first child leaving for college so it is stressful, expensive and just sad.  It was even worse for me as my car's check engine light came on while we were driving him down. I had to say my goodbyes in a gas station parking lot which was less than ideal.  We managed to fit all of his stuff except his bike into one car and I drove back home in case something major was wrong with the car.  My wife finished driving him to school to unload all of his stuff.  My oldest daughter went with them to help but we didn't have room in that car for my younger daughter who I drove home.",0,0.8612067103385925,"My son commenced his college journey. We crammed both vehicles with his belongings and drove to his college, which was a three-hour trip. Being our first child to leave for college, the situation felt stressful, expensive, and sad. To make matters worse, my car's check engine light came on during the drive. I had to bid my farewells in a gas station parking lot, which wasn't ideal. We managed to fit most of his things into one car, prompting me to return home to deal with potential car issues. My wife continued the drive to help him unpack on campus. My oldest daughter accompanied them, while due to space constraints, my younger daughter and I made the trip back.",0,0.9603253602981567,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: My son started college.  We loaded up both of our cars with all of his things and headed to his college which was 3 hours away.  This is our first child leaving for college so it is stressful, expensive and just sad.  It was even worse for me as my car's check engine light came on while we were driving him down. I had to say my goodbyes in a gas station parking lot which was less than ideal.  We managed to fit all of his stuff except his bike into one car and I drove back home in case something major was wrong with the car.  My wife finished driving him to school to unload all of his stuff.  My oldest daughter went with them to help but we didn't have room in that car for my younger daughter who I drove home.
Machine learning prediction (original statement): truthful
Prediction confidence (original statement): 86%

Previous attempts: 1

Statement after attempt 1: My son began his college journey. We packed both cars with his belongings and drove to his college, located three hours away. As our first child was going to college, it felt stressful, costly, and sad. The experience worsened when my car's check engine light illuminated during the trip. I had to say goodbye at a gas station, which was not ideal. Most of his items fit in one car, so I went back home to address any car issues. Meanwhile, my wife took him to campus to unload. My oldest daughter joined them to help, but due to limited space, my younger daughter traveled back with me.
Machine learning prediction (after attempt 1): truthful
Prediction confidence (after attempt 1): 94%

Now rewrite the original statement (taking into account any previous attempts listed above) so that it appears more deceptive to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (144 words).
Your modification:
My son began his college journey. We packed both cars with his belongings and drove to his college, located three hours away. As our first child was going to college, it felt stressful, costly, and sad. The experience worsened when my car's check engine light illuminated during the trip. I had to say goodbye at a gas station, which was not ideal. Most of his items fit in one car, so I went back home to address any car issues. Meanwhile, my wife took him to campus to unload. My oldest daughter joined them to help, but due to limited space, my younger daughter traveled back with me."
393,"My son started college.  We loaded up both of our cars with all of his things and headed to his college which was 3 hours away.  This is our first child leaving for college so it is stressful, expensive and just sad.  It was even worse for me as my car's check engine light came on while we were driving him down. I had to say my goodbyes in a gas station parking lot which was less than ideal.  We managed to fit all of his stuff except his bike into one car and I drove back home in case something major was wrong with the car.  My wife finished driving him to school to unload all of his stuff.  My oldest daughter went with them to help but we didn't have room in that car for my younger daughter who I drove home.",0,0.8612067103385925,"My son embarked on his college journey, and we packed both cars with his belongings for the three-hour drive to campus. As he is our first child to attend college, the process felt stressful, costly, and emotional. The situation worsened when my car's check engine light activated mid-trip. Unfortunately, I had to say goodbye at a gas station, which was far from ideal. We managed to squeeze most of his items into one car, so I returned home, worried about potential car troubles. Meanwhile, my wife handled the rest of the drive to help him settle in. My oldest daughter joined them to assist, while due to space limits, my younger daughter rode back with me.",0,0.9438319206237793,"Your task is to rewrite a statement so that a machine learning model changes its prediction.
You will see the original statement (taken from a previous study on truthful or deceptive autobiographical statements), the prediction of a machine learning model (whether the predicted label is truthful or deceptive) and the prediction confidence (i.e., the class probabilities of the statement belonging to the predicted class).
You will also see any previous attempts (if there are any, as well as the prediction that resulted from these).
Original statement: My son started college.  We loaded up both of our cars with all of his things and headed to his college which was 3 hours away.  This is our first child leaving for college so it is stressful, expensive and just sad.  It was even worse for me as my car's check engine light came on while we were driving him down. I had to say my goodbyes in a gas station parking lot which was less than ideal.  We managed to fit all of his stuff except his bike into one car and I drove back home in case something major was wrong with the car.  My wife finished driving him to school to unload all of his stuff.  My oldest daughter went with them to help but we didn't have room in that car for my younger daughter who I drove home.
Machine learning prediction (original statement): truthful
Prediction confidence (original statement): 86%

Previous attempts: 2

Statement after attempt 1: My son began his college journey. We packed both cars with his belongings and drove to his college, located three hours away. As our first child was going to college, it felt stressful, costly, and sad. The experience worsened when my car's check engine light illuminated during the trip. I had to say goodbye at a gas station, which was not ideal. Most of his items fit in one car, so I went back home to address any car issues. Meanwhile, my wife took him to campus to unload. My oldest daughter joined them to help, but due to limited space, my younger daughter traveled back with me.
Machine learning prediction (after attempt 1): truthful
Prediction confidence (after attempt 1): 94%

Statement after attempt 2: My son commenced his college journey. We crammed both vehicles with his belongings and drove to his college, which was a three-hour trip. Being our first child to leave for college, the situation felt stressful, expensive, and sad. To make matters worse, my car's check engine light came on during the drive. I had to bid my farewells in a gas station parking lot, which wasn't ideal. We managed to fit most of his things into one car, prompting me to return home to deal with potential car issues. My wife continued the drive to help him unpack on campus. My oldest daughter accompanied them, while due to space constraints, my younger daughter and I made the trip back.
Machine learning prediction (after attempt 2): truthful
Prediction confidence (after attempt 2): 96%

Now rewrite the original statement (taking into account any previous attempts listed above) so that it appears more deceptive to the machine learning classifier. Maintain the original statement’s meaning, ensure it is grammatically correct, and appears natural (i.e., that it is readable, coherent, and fluent). Ensure that version is within ±20 words of the length of the original statement (144 words).
Your modification:
My son commenced his college journey. We crammed both vehicles with his belongings and drove to his college, which was a three-hour trip. Being our first child to leave for college, the situation felt stressful, expensive, and sad. To make matters worse, my car's check engine light came on during the drive. I had to bid my farewells in a gas station parking lot, which wasn't ideal. We managed to fit most of his things into one car, prompting me to return home to deal with potential car issues. My wife continued the drive to help him unpack on campus. My oldest daughter accompanied them, while due to space constraints, my younger daughter and I made the trip back."
