index,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
truth-dec_pairId,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
text,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
summary,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
num_sentences,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
num_words,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
condition,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
text_truncated,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
char_count_truncated,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
char_count_text,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
nr_character_truncated,"About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.",1,0.5173593759536743,"This statement holds a classifier confidence of 0.52%: Just about three weeks ago, my best friend was kicked out of her home with her child, seeking my help. I agreed to let them stay at my house rent-free until she felt ready to move on. She and her husband had a serious argument, and I felt surprisingly guilty. For three weeks now, she has stayed with me, continuously taking without giving back. Understanding she was in distress, I let it happen. But every day, her lack of cleanliness, both for herself and her child, along with not helping around the house, and being an inconsiderate roommate, made me realize I might have done something else.",0,0.8378065228462219,"This statement is 1 with a classifier confidence of 0.52%: About three weeks ago my best friend gets kicked out of her house along with her child and she came to me for help. I gladly accepted her and her child to stay at my home rent free until she is ready to go on. My bestfriend and her husband had a huge falling out. I felt extremely guilty. I allowed her to stay at my house for three weeks now. All she has done for me is take and take from me without ever giving. I figured that she was hurt and not in a good place, so I allowed it. After day in and day out of her not cleaning after herself or her son, not helping around the house, and not being a decent roommate is where I feel like I could have done something.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (138 words)."
index,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",1,0.929472804069519,"A couple of weeks back, my mother-in-law was laid to rest. That day was filled with emotion. My father shed a tear or two, while my mother was more visibly moved. My siblings comforted me with hugs. I delivered a heartfelt speech celebrating her life. She had a career in accounting, known for her cheerful demeanor and impeccable work ethic. Her excellence was unmatched at her firm. She leaves behind a loving husband and children who adored her. Her fondness for cupcakes, particularly those with sprinkles, was cherished by all of us. In her memory, we organized a big batch of cupcakes for the ceremony, and as a tribute, we each tossed one into her grave before she was laid to rest.",0,0.9450897574424744,"This statement is 1 with a classifier confidence of 0.93%: Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (127 words)."
truth-dec_pairId,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",1,0.929472804069519,"A couple of weeks back, my mother-in-law was laid to rest. That day was filled with emotion. My father shed a tear or two, while my mother was more visibly moved. My siblings comforted me with hugs. I delivered a heartfelt speech celebrating her life. She had a career in accounting, known for her cheerful demeanor and impeccable work ethic. Her excellence was unmatched at her firm. She leaves behind a loving husband and children who adored her. Her fondness for cupcakes, particularly those with sprinkles, was cherished by all of us. In her memory, we organized a big batch of cupcakes for the ceremony, and as a tribute, we each tossed one into her grave before she was laid to rest.",0,0.9450897574424744,"This statement is 1 with a classifier confidence of 0.93%: Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (127 words)."
text,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",1,0.929472804069519,"A couple of weeks back, my mother-in-law was laid to rest. That day was filled with emotion. My father shed a tear or two, while my mother was more visibly moved. My siblings comforted me with hugs. I delivered a heartfelt speech celebrating her life. She had a career in accounting, known for her cheerful demeanor and impeccable work ethic. Her excellence was unmatched at her firm. She leaves behind a loving husband and children who adored her. Her fondness for cupcakes, particularly those with sprinkles, was cherished by all of us. In her memory, we organized a big batch of cupcakes for the ceremony, and as a tribute, we each tossed one into her grave before she was laid to rest.",0,0.9450897574424744,"This statement is 1 with a classifier confidence of 0.93%: Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (127 words)."
summary,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",1,0.929472804069519,"A couple of weeks back, my mother-in-law was laid to rest. That day was filled with emotion. My father shed a tear or two, while my mother was more visibly moved. My siblings comforted me with hugs. I delivered a heartfelt speech celebrating her life. She had a career in accounting, known for her cheerful demeanor and impeccable work ethic. Her excellence was unmatched at her firm. She leaves behind a loving husband and children who adored her. Her fondness for cupcakes, particularly those with sprinkles, was cherished by all of us. In her memory, we organized a big batch of cupcakes for the ceremony, and as a tribute, we each tossed one into her grave before she was laid to rest.",0,0.9450897574424744,"This statement is 1 with a classifier confidence of 0.93%: Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.. Rewrite this statement so that it appears deceptive to an automated deception classifier. Maintain the statement’s original meaning, grammatical correctness, and natural readability. Ensure it is coherent, fluent, readable, and within ±20 words of the original length (127 words)."
